"dataset","instrument_instance"
"http://data.globalchange.gov/dataset/nasa-podaac-ostia-ukmo-l4-glob-v2-0","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrrmta_g-navo-l2p-v1-0","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_sst_metop_a-osisaf-l2p-v1-0","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-abom-l4hrfnd-aus-ramssa_09km","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_navoceano_l2_2km_mcsst_frac","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_navoceano_l2_9km_mcsst_gac","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l2p-avhrr_metop_a","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-navo-l4hr1m-glob-k10_sst","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_sst_metop_a_glb-osisaf-l3c-v1-0","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-geo_polar_blended_night-ospo-l4-glob-v1-0","http://data.globalchange.gov/platform/meteorological-operational-polar-satellite-a/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l4hrfnd-glob-odyssea","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l4uhrfnd-nwe-odyssea","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-abom-l4lrfnd-glob-gamssa_28km","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-cmc0-2deg-cmc-l4-glob-v2-0","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-dmi-l4uhfnd-nseabaltic-dmi_oi","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l2p-ats_nr_2p","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l4uhfnd-med-v01","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l4uhrfnd-med-odyssea","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-ukmo-l4hrfnd-glob-ostia","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-abom-l4hrfnd-aus-ramssa_09km","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l4uhrfnd-gal-odyssea","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-upa-l2p-ats_nr_2p","http://data.globalchange.gov/platform/environmental-satellite/instrument/advanced-along-track-scanning-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-altika_saral_l2_ost_xogdr","http://data.globalchange.gov/platform/satellite-with-argos-and-altika/instrument/ka-band-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_navoceano_l2_2km_mcsst_lac","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-dmi_oi-dmi-l4-glob-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-navo-l2p-avhrr19_g","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-neodaas-l2p-avhrr19_l","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-reynolds_ncep_l4_sst_opt_interp_weekly_v2","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr19_g-navo-l2p-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-geo_polar_blended-ospo-l4-glob-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_sst_noaa19_nar-osisaf-l3c-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-cmc0-2deg-cmc-l4-glob-v2-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-eur-l3p-nar_avhrr_noaa_19","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-ostia-ukmo-l4-glob-v2-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr19_l-navo-l2p-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_navoceano_l2_9km_mcsst_gac","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-navo-l2p-avhrr19_l","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-navo-l4hr1m-glob-k10_sst","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-geo_polar_blended_night-ospo-l4-glob-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-remo_oi_sst_5km-ufrj-l4-samerica-v1-0","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-19/instrument/advanced-very-high-resolution-radiometer-3"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_gdr_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_gdr_ssha_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_jmr_enh","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_all_v2","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_gdr_ver-c_binary","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_sgdr_netcdf","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_cycles_v2","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_gmsl_ascii_v2","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aviso_l4_dyn_topo_1deg_1mo","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_sgdr_ver-c_binary","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-jason-1_l2_ost_ssha_ver-c","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-recon_sea_level_ost_l4_v1","http://data.globalchange.gov/platform/jason-1/instrument/jason-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac_mgdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_l2_ost_gdr_vms","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_ssha_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_altsdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_all_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex-altsdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_cycles_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_gmsl_ascii_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-aviso_l4_dyn_topo_1deg_1mo","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_gcp","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex-gdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_l2_ost_mgdr_crossover","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_rgdr_v2010_netcdf","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-nasa-radar-altimeter"
"http://data.globalchange.gov/dataset/nasa-podaac_mgdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_l2_ost_gdr_vms","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_l2_ost_tmr_replacement","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-topex_altsdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_all_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_1deg","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-oscar_l4_oc_third-deg","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-topex-altsdr","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_cycles_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-merged_tp_j1_ostm_ost_gmsl_ascii_v2","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aviso_l4_dyn_topo_1deg_1mo","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
"http://data.globalchange.gov/dataset/nasa-podaac-recon_sea_level_ost_l4_v1","http://data.globalchange.gov/platform/topex-poseidon/instrument/topex-microwave-radiometer"
